ID,m/z,rt(s),Name,adduct,HMDB,KEGG,SuperClass,Class,SubClass,HT_1,HT_2,HT_3,HT_4,HT_5,LT_1,LT_2,LT_3,LT_4,LT_5,MT_1,MT_2,MT_3,MT_4,MT_5,QC_1,QC_2,QC_3,HT_mean,MT_mean,LT_mean,QC_mean,log2FC_HT_vs_LT,log2FC_MT_vs_LT,log2FC_HT_vs_MT,p_HT_vs_LT,p_MT_vs_LT,p_HT_vs_MT
M266T40,266.13852,40.156,Domoic acid,[M-H-CO2]-,,C13732,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",16989.8411208838,20656.8494986666,14827.1221905868,20401.8673575807,17437.0092172577,4917.17802168834,11801.4466038358,6647.18051231491,7854.65665222899,5776.20125115564,5409.53624122918,10129.0810172802,4448.70321897948,13001.6514065761,6498.63944891475,9722.28688786197,10085.6017613841,9730.66410656672,18062.53787699512,7897.522266595942,7399.332608244737,9846.184251937597,1.2874184636499861,0.09399265074120994,1.1934258129087763,0.00018026438286511596,0.8095874439742365,0.0007840449009418657
M136T232,136.0739,231.6465,Dopamine,(M+H-H2O)+,HMDB0000073,C03758,Benzenoids,Phenols,Benzenediols,5368.78567037781,8566.54969415019,5960.14169138945,7633.40412093562,4252.53817198897,14076.8097925546,16006.7363643341,10260.7346660102,7353.40215945916,19660.7520608435,9099.81291755629,8094.31542112417,7679.31991725167,6142.18173861724,5430.87376786279,7371.76766113272,7372.13986852787,7106.23042420627,6356.283869768408,7289.3007524824325,13471.687008640312,7283.37931795562,-1.083555197119559,-0.885987374783007,-0.19756782233655173,0.014518344007933691,0.02537868423464772,0.3883106264049648
M223T202_2,223.08182,202.423,D-Quinovose,(M+CH3COO)-,,C02522,,,,549159.70513014,637598.860389453,588942.152139965,535595.895262841,590714.385470466,321551.674332504,236608.178636593,266211.667358744,272211.269910959,293479.756301066,423164.193961971,430837.632832857,389143.448557253,354439.722000799,391523.611299226,450122.680740457,441934.421728415,441653.129654912,580402.1996785731,397821.7217304212,278012.5093079732,444570.0773745947,1.0619004843134219,0.5169706898813687,0.5449297944320529,1.0189721848024113e-06,0.00029405061522950695,3.99560311459821e-05
M437T195,437.34831,195.4395,Echinocystic acid,[M+H-2H2O]+,,C08942,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,9050225.55597979,10594590.5712082,9311064.95933973,9440154.41183715,9718237.74919068,4753288.6124101,4171303.84798989,4545698.02301523,4351001.53745278,4383036.08927625,4953157.68052965,5238452.55220121,5291398.56141038,4942600.35287265,4990354.85422747,6782161.2392549,6827553.66930498,6783945.46494528,9622854.64951111,5083192.800248273,4440865.62202885,6797886.791168387,1.1156238456124834,0.19489399383884734,0.9207298517736358,8.195940882385704e-08,0.000824670600204045,1.8877501132210493e-07
M337T33_2,337.2006,32.711,Eplerenone hydroxy acid,[M-H-C2H6O4]-,,,,,,29575.8117109639,46478.1819089571,25362.0188858306,28272.9050992689,21944.5165105836,3810.58934545227,4555.36590438368,12426.30618118,25316.496375088,20715.3365924751,19850.3720260478,16312.7850203904,23906.5725811948,24799.6858446961,21266.479512492,20189.2598798907,18483.8821558236,18516.1748473309,30326.686823120817,21227.17899696422,13364.81887971581,19063.105627681736,1.182087234338066,0.6674323893193654,0.5146548450187004,0.022739848311005267,0.12170539377032905,0.07827068190217282
M100T220,100.07516,220.436,Ethiolat,[M+H-C2H6S]+,,C19095,Organosulfur compounds,Thiocarbonyl compounds,Thiocarbamic acid derivatives,393134.118326249,400257.371234728,382449.978759927,356011.135121843,380505.991107496,62674.7813705603,56005.2209325172,61791.2967852888,58394.8619345365,55421.2749764389,125730.07455196,122950.61016845,123811.930453666,118140.256715735,117148.830904157,201864.486765009,201887.386880601,204423.980491306,382471.7189100486,121556.3405587936,58857.487199868345,202725.28471230532,2.7000344793904985,1.046314649674156,1.6537198297163422,1.1003408770673256e-10,2.7031028260351135e-09,6.365026238528741e-10
M399T90,398.9885,90.2465,Ethiprole,[M+H+2i]+,,C18552,Organoheterocyclic compounds,Azoles,Pyrazoles,17825.1578578128,21588.0837880181,6308.6892512637,15721.9106969173,17827.9059185192,41754.0956670839,41937.0409129168,46974.1646767549,46624.73190181,43742.6598187255,13520.9286037634,14189.3305215852,13319.4722575592,12910.9919328648,15504.7423902435,25690.2018634222,24758.8077453192,25685.5042837151,15854.34950250622,13889.093141203219,44206.53859545822,25378.1712974855,-1.479322730196675,-1.670236136125797,0.19091340592912173,7.709108675028635e-06,6.634780094746364e-09,0.47251664948325606
M265T82,265.06314,81.8295,Etrimfos,[M+H-C2H4]+,HMDB0031783,C18985,Organic acids and derivatives,Organic thiophosphoric acids and derivatives,Thiophosphoric acid esters,23424.0623848145,27885.0129686488,30696.1105457651,25165.3439118354,22570.484235924,27867.5300215405,17317.4744325834,21368.0347601492,9101.63631728349,22919.8808953751,42116.0634733924,41513.7270120833,40762.3834622589,38701.254079244,45145.2426574986,28490.4815585977,28348.9119592168,28490.5039647903,25948.20280939756,41647.734136895444,19714.91128538634,28443.299160868268,0.39632982342368306,1.078912252759283,-0.6825824293356001,0.11125197621632033,0.00016657283143659346,2.5812792895602063e-05
M215T148,215.04462,147.684,Euparin,M-H,,,,,,291866.754003929,191927.634569451,203910.410104572,214876.551794768,201404.683694967,89826.283773634,99755.5092453369,129406.351876409,100319.596435747,90254.2120226603,143562.980968665,142224.068056608,139597.60629285,158946.145881638,146183.778255857,155864.920438355,155911.158098023,161354.255399157,220797.20683353738,146102.91589112362,101912.39067075744,157710.111311845,1.1153848321307802,0.5196512224232276,0.5957336097075526,0.0002932066323318557,0.0005492265721005596,0.0036940861509196106
M559T37,559.46768,36.6635,Fahfa 36:3,[M-H]-,,,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,49204.5139800153,54402.6729369494,76434.0405229759,58702.0741289816,66605.7905626681,40178.3279018338,16527.7317905301,34125.0345654076,27136.2889714798,33099.7116488533,29014.6295674847,31574.4429853419,20279.7907807675,34513.2369496536,20486.6525849023,34996.9161694183,36717.4692031309,36711.2793999264,61069.81842631806,27173.750573629997,30213.41897562092,36141.88825749187,1.0152459800254863,-0.1529704058442651,1.1682163858697512,0.0011212743222849039,0.555635443255008,0.00030366703629497845
M372T125,372.26826,125.22,Finasteride 2-(2-methylpropanol)amide,[M+H-NH3]+,,,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,4785.54636963751,4630.14881649885,4194.85779665428,4417.65667365518,5426.34457923548,2028.59932086328,2719.91275925063,2725.1189976134,2624.94526511737,1249.02928014535,3696.74104480226,3540.83402576371,1180.82180970207,3255.7203216412,2562.06530963014,2323.69836883509,1463.39647376582,2368.5242958466,4690.91084713626,2847.2365023078755,2269.5211245980063,2051.87304614917,1.04715214095538,0.3270454854998591,0.7201066554555208,0.00013307151162848541,0.3171458992058965,0.00649185927590699
M474T208,474.14475,207.9005,Flucythrinate,[M+Na]+,,C14524,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,12925.1383919596,29764.7197269342,28498.4049807463,14512.9184088305,15340.0631369004,14868.5694054373,31205.3155406912,21719.8328370533,34875.0794830145,30580.3565727153,12400.1772850909,11884.3643112288,11530.2521983534,10175.5233971713,10386.6535049199,17576.2038385801,20867.5419695402,17408.9139088634,20208.2489290742,11275.394139352862,26649.830767782318,18617.55323899457,-0.399164800445348,-1.2408746959604282,0.8417098955150801,0.2486853024360844,0.003082618597371535,0.04197326096500007
M276T197,276.06762,197.07,Flumazenil,[M+H-C2H4]+,HMDB0015336,C07825,Organoheterocyclic compounds,Benzodiazepines,"1,4-benzodiazepines",32149.9865917084,37661.8936956268,30296.3633322659,30536.1924799699,27751.5552055775,9060.79211060299,6607.8393293243,10543.2274784829,8664.47102347606,7693.86174398158,17587.6662914031,15729.6060949982,15863.1637613602,15878.6832677397,14493.7823291216,18162.8024322864,18699.9025393585,18162.2838909458,31679.1982610297,15910.580348924563,8514.038337173564,18341.662954196898,1.8954964336576627,0.9019922017698839,0.9935042318877787,1.1552545905942612e-06,1.9004666679370963e-05,1.6527388606222657e-05
M559T212,559.14778,211.5,Formononetin,[2M+Na]+,HMDB0005808,C00858,Phenylpropanoids and polyketides,Isoflavonoids,O-methylated isoflavonoids,22404.3324752935,25785.6111428209,26489.5116284821,21798.0058116674,24347.3875737499,11868.6857268963,10211.4861215517,11944.4794007245,10234.9241937429,9757.5079249588,10930.7725231765,9297.28256915015,9614.11761084688,9838.46855406115,8481.13377325821,14384.4145760762,13990.5331608357,13985.2042115687,24164.96972640276,9632.355006098576,10803.41667357484,14120.050649493533,1.1613557043246907,-0.165510946002677,1.3268666503273676,1.1293260566926387e-06,0.08985238257572098,4.859485390505256e-07
M407T212,407.23586,212.286,Fruleuile,[M+H]+,,,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",24766.2806954034,23055.6494373364,19057.4830602845,19437.3868205041,20780.9459007318,29895.9106971826,25100.3558322188,28705.3481495136,26728.7843151202,25703.9989386094,9478.18987511467,14643.4452796793,14856.496433319,10500.3108776824,14477.2950083808,19744.7070026473,21101.7962195228,21112.0437809059,21419.549182852043,12791.147494835235,27226.87958652892,20652.849001025334,-0.3460891660689228,-1.0898261561804745,0.7437369901115516,0.00345415742788142,9.671194868310996e-06,0.0006256130608203752
M249T166,249.04898,165.8,Gamma-Glu-Cys,[M-H]-,HMDB0001049,C00669,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",10843.6529664329,10502.3059476707,17479.6362035143,693240.525231983,19703.7968326471,708759.142104139,761974.928867059,774306.500993073,3728.53464653656,855195.350045741,19364.8708616763,20128.8271789448,23444.144285793,17169.8682777405,17487.7239164031,699812.947267033,682784.990416592,682787.175690505,150353.9834364496,19519.086904111544,620792.8913313097,688461.7044580433,-2.045741675274777,-4.991082980387027,2.94534130511225,0.05250222448456973,0.0048547125138395575,0.3633355525229842
M277T357,277.08411,357.124,gamma-Glutamyl-L-methionine,[M-H]-,HMDB0034367,,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",17885.0350863874,15777.3852672013,15580.2389219249,12611.4763843626,15194.8723762834,6533.74046604331,5570.96319848212,5771.01873440023,5361.16312704474,5290.82780419398,6520.79273617929,7830.62844271796,6863.05641256148,2951.45776937147,3562.89098422337,7026.2223443801,7174.61295606768,7032.01281153916,15409.80160723192,5545.765269010714,5705.542666032876,7077.6160373289795,1.4332530546968338,-0.04097027311224503,1.474223327809079,3.7609715339590645e-06,0.8756787069869685,5.6907908035168435e-05
M553T216,553.29357,215.9865,Ganoderic acid h,[M-H-H2O]-,,,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,1723.78178963255,2186.62907347654,1771.98238900373,1528.62080521054,1856.83726403504,10636.3589782882,8134.25928526225,8652.79427629737,7895.60797022058,9239.7746511216,1070.69784840309,1152.02322781284,1272.89710874844,1191.790719844,1274.23571287322,4671.09286402509,4555.16435799908,4529.64816951314,1813.5702642716801,1192.328923536318,8911.759032238002,4585.301797179104,-2.2962441790093227,-2.900880345848642,0.6046361668393191,5.983362183674105e-07,2.6623279369751913e-07,0.0006222844855356714
M309T110,309.08618,110.284,Gastrodin,[M+Na]+,,C16964,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,30562.5452924268,51301.4853465998,25362.8354597646,33424.0935499609,30904.9900691939,54591.7454505795,73914.7135987724,77281.4745634476,74557.7459708346,53687.7711128845,37893.3560288535,3401.7142458188,38847.1163204289,35850.9994876879,35222.2923322144,45785.0374364892,46391.2370193395,47158.4437669525,34311.1899435892,30243.095683000698,66806.69013930373,46444.9060742604,-0.9612929713537446,-1.1433606549900415,0.18206768363629697,0.001448978891943684,0.002641140078538212,0.6280300481899528
M153T67,153.01831,67.376,Gentisic acid,[M-H]-,HMDB0000152,C00628,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,41571.1158604784,56634.1612085989,58945.1814583396,47620.5543084579,53903.8794973897,120850.583204407,81006.2957631406,89724.0948434443,166494.304181394,111629.624168431,57732.7104886868,115739.928409229,71271.5531373652,73238.2923157233,75590.6184104351,75524.6024801205,75499.7359376397,72806.1012721013,51734.9784666529,78714.62055228787,113940.98043216339,74610.14656328717,-1.1390595669669292,-0.5335775253303385,-0.6054820416365907,0.0036158993693474637,0.08429262059427063,0.030250963288530955
M303T487,303.16396,486.6665,Gln-arg,[M+H]+,HMDB0028791,,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",15986.7053240118,36517.2347026656,40592.8340063423,32942.4366441475,19602.5275479905,8649.47829503488,4944.84823869767,9949.52707983408,3921.46566425136,8944.28943734332,5857.22033963777,6748.24472403055,5181.25151539542,9305.12586457401,6628.14627724105,9872.34621674765,9822.53537911529,12333.7922835382,29128.34764503154,6743.997744175761,7281.921743032261,10676.224626467047,1.999884144329857,-0.110699382409357,2.110583526739214,0.002279696334553812,0.7076453024744049,0.001758038479788649
M361T293,361.07523,293.2105,Glufosinate,[2M-H]-,,C05042,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",28475.0092188416,9114.26105361792,34416.0547587574,4453.92243599963,30487.4049206531,45223.3525784301,39998.231901415,37411.0185098193,40313.1680909591,45595.804724267,38673.5847283921,8496.33137800598,8538.66211121672,32582.544681316,5033.53270064956,6076.24282623683,6087.6361631372,6740.71446660414,21389.33047757393,18664.931119916073,41708.3151609781,6301.531151992724,-0.9634108522261882,-1.159962147380275,0.1965512951540869,0.012038859017737248,0.01259784970477254,0.7767784077804579
M332T448,332.10664,448.045,Glu-Gly-Glu,[M-H]-,,,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",7716.61252261001,8883.96755499088,9128.41845366245,8249.4027159394,10748.7513553619,2800.29116771468,4823.45723522494,2537.42838372661,4655.81102952925,4980.00085115781,4552.00290262553,5073.02748873645,4343.04730604826,4502.78160256777,7155.99788034611,6174.66682714743,6168.66309064258,6375.42426355006,8945.43052051293,5125.371436064824,3959.397733470658,6239.584727113356,1.175666861380198,0.3722926901775913,0.8033741712026068,0.00014550085649415304,0.15608130578292626,0.0008091017405912366
M283T411,283.10228,411.403,Glu-His,[M-H]-,HMDB0028821,,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",14883.5410693202,15828.2382070627,14906.3192361566,13857.7512504365,15321.4214874504,6905.2579460243,6570.82410618558,6762.10754852477,6227.3181166756,6358.69628413735,9588.1177776835,9382.90364581623,8944.41540870283,8645.81279880956,8980.88655368313,9908.12818392938,9814.36248459354,9872.15127323867,14959.454250085279,9108.42723693905,6564.84080030952,9864.880647253864,1.1881023060850406,0.4723805763862343,0.7157217296988064,9.25956039027349e-09,1.927569359865596e-06,2.3212710186194578e-07
M247T405,247.09199,404.86,Glu-Thr,[M-H]-,HMDB0028829,,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",112860.920571021,116815.420065838,112389.662075803,107903.025711757,105897.133188379,49648.8689022058,46381.496628816,47478.6846094871,48669.5354655844,45246.4143553379,73696.914463495,70998.8847279113,71122.8470694849,73783.2020736106,72486.5525875301,77058.4355116841,76651.1084005386,76648.0631322922,111173.2323225596,72417.68018440637,47484.99999228625,76785.8690148383,1.227248302397485,0.6088596490793252,0.6183886533181595,1.4371665072378093e-09,6.493186578517788e-09,5.7226400621804346e-08
M205T408,205.08155,407.6315,Gly-Glu,[M+H]+,,,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",252926.783960658,273339.111119544,269643.9255619,340617.013684281,267755.802433328,130725.013248384,121772.374982548,126408.918153295,116614.863917067,115450.577960609,298907.696421542,265666.921833763,293307.887724605,370571.597765779,286791.187212396,246173.092615025,257797.481830963,246050.557153302,280856.5273519422,303049.058191617,122194.3496523806,250007.04386643003,1.2006490875255416,1.3103667375345227,-0.10971765000898145,7.510686864671886e-06,8.289879838469474e-06,0.37249022966474926
M376T254,376.06181,253.89,Haloxyfop-methyl,[M+H]+,,C11031,Benzenoids,Benzene and substituted derivatives,2-phenoxypropionic acid esters,67426.6534988122,40274.1602860196,65425.6792163678,74753.7505983689,43206.3537277497,79562.477058584,56775.1048943882,98229.2486931647,95436.6799000974,89063.3620838359,30039.6669278814,54816.2487112584,31005.9784028626,31784.7217159538,36470.7463664953,56701.2928528664,62504.1108164638,57240.0852247319,58217.319465463646,36823.4724248903,83813.37452601404,58815.16296468737,-0.5257244984397257,-1.1865328372801183,0.6608083388403926,0.036278556432180795,0.000694241504240674,0.03316091034698902
M298T429,298.12656,428.75,Harringtonine,[M+H-C10H18O6]+,,C10597,,,,7728.70757125974,7181.8654487901,5579.26951365677,6353.15630284602,5107.23827171323,13942.8327880389,12391.7098897883,11403.7967623387,12328.1128625112,10547.6129584489,4688.03448539574,4267.34008240524,5431.56156015688,6277.39419004131,3965.54965383291,6370.19518296429,6380.71370304499,6160.56038247705,6390.047421653171,4925.975994366416,12122.813052225201,6303.823089495444,-0.923719213870485,-1.2990691636603704,0.37534994978988545,5.859994259067935e-05,7.219721534567806e-06,0.051749070991092126
M552T392,552.15093,392.387,Hepcinat,[M+Na]+,,,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,Pyrimidine 2'-deoxyribonucleosides,11378.2072316982,8822.96330371924,9140.34686111233,8805.1939124045,4526.32994323553,16568.0107441541,16829.1362262504,11141.4600125223,12939.1289415652,13265.6153764975,8399.83344806054,6682.68112734874,4200.96004814044,4001.56497380733,8889.04979454665,12410.0819332079,11748.0910331115,11741.0005353766,8534.608250433961,6434.817878380741,14148.6702601979,11966.391167232001,-0.7292025643202344,-1.136573027125125,0.40737046280489064,0.007118571255343915,0.0008936021339521747,0.2015007059348709
M303T193,303.07575,192.658,Hesperetin,[M+H]+,HMDB0005782,C01709,Phenylpropanoids and polyketides,Flavonoids,O-methylated flavonoids,1186213.5295196,1163086.04335002,349339.354172153,683333.067834664,915277.69298927,357443.189873836,676351.211821738,935648.070184018,1005489.69434817,951009.520804401,1596083.58718387,1683632.24645216,1752344.94150219,1818844.89923068,1802291.16658759,1028350.85612648,1041191.97862328,1041192.20684871,859449.9375731414,1730639.3681912976,785188.3374064326,1036911.6805328233,0.1303747030341601,1.14019347310723,-1.0098187700730699,0.7178282204255857,7.678190964307578e-05,0.0006721718231906996
M241T101,241.0813,100.6995,His-ser,[M-H]-,HMDB0000273,C00214,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,Pyrimidine 2'-deoxyribonucleosides,312600.880934415,317583.993285842,305322.936646181,270304.165974073,284658.542545959,70269.1391294901,92251.3758359688,99835.5099113925,96430.6262636925,64780.1408540682,208522.033786697,215426.007502076,206703.137702511,202783.262383884,198360.575735833,203981.480410384,204034.184113687,199854.577321454,298094.103877294,206359.0034222002,84713.35839892241,202623.41394850836,1.8150942591484471,1.2844849549866264,0.5306093041618206,7.114572989974382e-08,2.633840597396155e-07,1.0008347585745413e-05
M461T365,461.09211,365.0725,Homoplantaginin,[M-H]-,,C17762,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,14203.0598565123,19472.1507777793,10523.2142441019,14091.8152655128,16351.0690389333,36692.4224012596,30135.1850212933,33340.8614825777,27247.2821882602,36634.1003797826,22593.2021378693,28072.514971047,27982.1634804984,24947.9413149908,25785.4445095219,22970.0275112347,23594.9036002631,22976.0284336624,14928.261836567919,25876.25328278548,32809.97029463468,23180.319848386735,-1.136035423719298,-0.3424937663233105,-0.7935416573959875,6.439753646208061e-05,0.011068339646364765,0.0002862424904028195
M545T398,545.14902,398.4345,Hypocrellin a,[M-H]-,,,,,,113172.487540982,112338.349466446,116980.836836789,122756.979025946,113295.387599629,53621.3999196218,63093.3872084908,56730.9693788552,60546.7161320834,55067.1162592368,206449.772198875,185883.404417511,124449.034436476,129176.822253854,198396.338992131,109538.954525165,106200.720443323,106120.588135654,115708.80809395839,168871.07445976938,57811.917779657604,107286.75436804733,1.001047367908449,1.5464669853472757,-0.5454196174388267,1.818552517270333e-08,0.00022882669214291203,0.0165569591436474
M183T56,183.11157,56.336,Ile-Ser,(M+H-2H2O)+,,,,,,95476.9682595172,116269.35078311,94388.9457104889,82328.2103454633,96153.9580077966,26558.2545070408,12694.3967175642,11731.3062625542,45266.8588964521,17513.909271116,43451.2863611677,39452.9332403011,51100.3181211729,63417.7141660367,34558.3046279152,51972.5574512836,72793.1837496677,52032.843146365,96923.48662127521,46396.111303318714,22752.94513094546,58932.86144910543,2.090744483733898,1.0279182808081273,1.0628262029257711,1.901244735917132e-05,0.01828507805164596,0.00013826747321288137
M465T65,465.27865,65.28,Indinavir,[M+H-C9H11NO]+,HMDB0014369,C07051,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",1543.47990527888,3113.33031011514,3140.58670976999,2487.53843874906,3917.37222655452,11809.1945206939,8852.78781624839,7978.98089040701,10094.0560776885,10240.7415469161,4425.24792859291,4112.25025897597,5644.24313923208,5525.50989020892,5308.7937951552,5013.83348177988,4826.3021886365,5053.4812952629,2840.461518093518,5003.2090024330155,9795.15217039078,4964.538988559761,-1.7855820073473583,-0.9690731390590518,-0.8165088682883067,1.6977475384844866e-05,0.00016352642748197798,0.002580540198951611
M160T208_2,160.04012,208.342,Indole-3-carboxylic acid,[M-H]-,HMDB0003320,C19837,Organoheterocyclic compounds,Indoles and derivatives,Indolecarboxylic acids and derivatives,830699.145198283,910082.196818279,784869.178314488,796692.423445616,800491.070572703,157631.717019275,149563.556548182,152522.867512306,148377.77640566,149295.035543399,394181.786712245,400670.538546383,393854.725583197,368750.899484921,367419.454284026,420714.132912988,420690.857403131,429143.065037113,824566.8028698738,384975.48092215444,151478.19060576436,423516.01845107734,2.4445185113618946,1.3456506933732284,1.098867817988666,1.8382090682536584e-09,8.962107233834041e-10,7.438634153216945e-08
M170T302,170.06233,302.3005,Indoleacrylic acid,(M+H-H2O)+,HMDB0000734,,Organoheterocyclic compounds,Indoles and derivatives,Indoles,16270.3395497658,17114.1460491435,15167.2648721708,17121.2077911346,15755.2815073838,8057.21543840148,7565.69236245336,7011.2978371128,8007.23279738772,7752.12723783156,8636.08960216291,7107.86978668825,6283.29052825816,7864.11084293435,4956.29269447125,9996.60206416538,10011.4137296843,11166.704465414,16285.647953919699,6969.530690902985,7678.713134637384,10391.573419754559,1.0845653781512679,-0.13978392431971004,1.224349302470978,3.770229060205523e-08,0.3171219439604284,1.531550604482446e-06
M463T251,463.29874,250.9115,Isobutyryl-l-carnitine,[2M+H]+,HMDB0000736,,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,70487.9715497219,67268.6944632006,59141.340014678,75730.2478715982,60173.4673824336,208435.450596511,150578.53394842,184900.255021974,188256.634962638,186764.910469179,128564.976818496,174911.502000005,150659.630265341,110492.95531803,133596.964409764,118440.579818493,116677.934466186,118494.554060488,66560.34425632647,139645.2057623272,183787.15699974442,117871.02278172232,-1.465287329580432,-0.3962674291690785,-1.0690199004113536,2.2646123599933133e-06,0.015174154726808773,0.00019890780483673067
M309T178_1,309.04835,177.5225,Isoimperatorin,(M+K)+,,,,,,8154.83016630897,15213.5884261783,10617.0435940503,11240.5768149928,9397.30589416503,19365.6251695157,5210.70847746116,25489.1865553013,5658.89692565533,23810.7551895728,31702.6594925991,32795.0502462092,35082.4720580549,30674.6649975134,30367.3993900423,7363.08279261421,7317.45793602877,8112.49057927035,10924.66897913908,32124.449236883775,15907.034463501259,7597.677102637776,-0.5420339740398986,1.0139610361084952,-1.555995010148394,0.30549888334246394,0.006731785169783447,5.198160610770944e-07
M130T301,130.08641,301.42,Isoleucine,[M-H]-,HMDB0033923,C00407,Organic acids and derivatives,Carboxylic acids and derivatives,"""Amino acids, peptides, and analogues""",464822.548870021,500665.153213063,405792.142099259,426428.429513753,410852.661818002,574683.470075582,510853.678609456,480903.816181532,538617.474598956,602475.827889365,198761.181333365,239218.98301629,241428.599237089,243372.741478611,197068.733038496,414469.553102082,414877.094050653,424113.065636822,441712.1871028196,223970.0476207702,541506.8534709782,417819.9042631856,-0.29387235746182444,-1.273670011890589,0.9797976544287648,0.0076572161890417585,1.0818695438465517e-06,6.306372649685575e-06
M336T70,336.16454,70.157,Isopentenyladenosine,[M+H]+,,C16427,,,,66556.3710923367,77156.3942609311,103792.806144231,63073.6387993718,103277.964057939,37856.9017371258,35749.2571492431,43761.847321828,39308.8949812662,35049.2182649713,29999.4854927748,23532.042412514,29396.7814343966,24818.7065641513,29186.4339589537,46618.437248846,46396.8662812221,46618.0879715547,82771.43487096192,27386.68997255808,38345.22389088688,46544.463833874266,1.110065880342971,-0.4855569302651936,1.5956228106081647,0.0010823007445738115,0.0006794685846347372,0.0002509860745177222
M175T238_1,175.05691,238.3515,Juglone,[M+H]+,HMDB0030773,C03840,Benzenoids,Naphthalenes,Naphthoquinones,350140.448064444,336264.000015063,358918.127180325,364644.178478427,389435.896284335,177917.495560724,163793.255571087,174494.627110434,162701.996962157,148738.180635405,252530.51748637,217504.797288375,239086.530824817,236429.989059117,242324.216782236,265630.331434267,263216.985008858,262060.350314432,359880.5300045188,237575.210288183,165529.1111679614,263635.8889191857,1.1204283835971898,0.5212967010471898,0.5991316825499998,5.9121404979434514e-08,1.363912860692824e-05,2.6766634179740056e-06
M190T177,190.04906,176.6995,Kynurenic acid,[M+H]+,HMDB0000715,C01717,Organoheterocyclic compounds,Quinolines and derivatives,Quinoline carboxylic acids,92844.1911165184,117167.118718482,81021.6124745414,78446.6926461712,97326.0613608491,20509.4939854772,14315.3959762012,22678.4779306723,22734.8092461722,18037.1916562569,26973.6849892826,29302.6371292145,28030.2714591359,32464.1990446766,28032.9791849462,45583.3320257299,40837.1420496177,45586.5194058986,93361.13526331242,28960.75436145116,19655.073758955958,44002.3311604154,2.2478623804574287,0.5591738199764519,1.6886885604809765,6.408492413755488e-06,0.00101875616583032,1.5494759213820244e-05
M425T461,425.07679,461.009,L-cysteine-glutathione disulfide,[M-H]-,,,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",87329.6606986277,86556.2390997396,97639.7208090728,90146.4027586297,88939.8905257898,40606.0045601426,39917.7657892633,42671.5729755356,35647.3406019779,33719.0893572808,50291.1456735441,43640.1134424103,37501.1115060598,47977.6999355579,37925.7377619113,56809.4233656992,56798.9660335825,53788.097044141,90122.38277837192,43467.16166389668,38512.35465684005,55798.82881447423,1.226542673375945,0.17460029036378233,1.0519423830121628,4.084446765470624e-08,0.14481802445755548,5.455597783626166e-07
M102T49,102.05439,49.375,L-homoserine,[M+H-H2O]+,HMDB0000719,C00263,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",509563.860588811,567307.812984638,445597.558025556,496676.62295677,507211.623522845,184587.82763049,181288.886462777,188958.873100412,180813.026062318,173926.821632967,466167.599566081,480043.118742766,472030.338246918,459923.891030364,441192.466694054,375432.804541592,375860.52114766,382936.111883304,505271.495615724,463871.48285603663,181915.0869777928,378076.479190852,1.4737885220935065,1.3504551400969043,0.12333338199660254,1.7874966319252043e-07,1.6235456938396458e-10,0.07759119523464039
